        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.7709164
                    -175                        1.810335
                    -170                       1.8277106
                    -165                       1.8238008
                    -160                       1.7999046
                    -155                       1.7578267
                    -150                        1.699811
                    -145                       1.6284647
                    -140                       1.5466767
                    -135                        1.457531
                    -130                       1.3642197
                    -125                       1.2699557
                    -120                       1.1778904
                    -115                       1.0910346
                    -110                        1.012187
                    -105                       0.9438669
                    -100                      0.88825403
                     -95                      0.84713212
                     -90                      0.82183793
                     -85                      0.81321699
                     -80                      0.82158061
                     -75                      0.84667733
                     -70                      0.88767952
                     -65                      0.94318357
                     -60                        1.011233
                     -55                       1.0893653
                     -50                       1.1746834
                     -45                       1.2639494
                     -40                       1.3536968
                     -35                       1.4403541
                     -30                       1.5203742
                     -25                       1.5903617
                     -20                       1.6471917
                     -15                       1.6881161
                     -10                       1.7108533
                      -5                         1.71366
                       0                        1.695346
                       5                       1.6555222
                      10                       1.5941867
                      15                       1.5121185
                      20                       1.4107048
                      25                       1.2919296
                      30                        1.158329
                      35                       1.0129332
                      40                      0.85919595
                      45                      0.70091178
                      50                      0.54212249
                      55                      0.38701375
                      60                      0.23980303
                      65                      0.10462021
                      70                    -0.014617095
                      75                     -0.11433124
                      80                     -0.19141178
                      85                     -0.24333738
                      90                     -0.26828679
                      95                     -0.26522518
                     100                     -0.23398295
                     105                       -0.175273
                     110                    -0.090685565
                     115                     0.017363449
                     120                      0.14572479
                     125                      0.29064317
                     130                      0.44791061
                     135                      0.61303484
                     140                       0.7814116
                     145                      0.94849058
                     150                        1.109927
                     155                       1.2617132
                     160                       1.4002875
                     165                       1.5226185
                     170                       1.6262672
                     175                       1.7094255
                     180                       1.7709164

