        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.0435624
                    -175                        2.049986
                    -170                       2.0489323
                    -165                       2.0406747
                    -160                       2.0257071
                    -155                       2.0047284
                    -150                       1.9786223
                    -145                       1.9484313
                    -140                       1.9153259
                    -135                       1.8805694
                    -130                       1.8454797
                    -125                       1.8113884
                    -120                       1.7795977
                    -115                        1.751338
                    -110                       1.7277261
                    -105                       1.7097265
                    -100                       1.6981166
                     -95                       1.6934582
                     -90                       1.6960759
                     -85                       1.7060452
                     -80                       1.7231835
                     -75                       1.7470618
                     -70                       1.7770146
                     -65                       1.8121638
                     -60                       1.8514485
                     -55                       1.8936608
                     -50                       1.9374864
                     -45                       1.9815475
                     -40                       2.0244469
                     -35                       2.0648113
                     -30                       2.1013334
                     -25                       2.1328098
                     -20                        2.158176
                     -15                        2.176536
                     -10                       2.1871868
                      -5                       2.1896377
                       0                       2.1836229
                       5                       2.1690837
                      10                       2.1462613
                      15                       2.1155733
                      20                       2.0776715
                      25                       2.0334122
                      30                       1.9838358
                      35                       1.9301407
                      40                       1.8736531
                      45                       1.8157922
                      50                       1.7580321
                      55                       1.7018608
                      60                       1.6487379
                      65                       1.6000509
                      70                       1.5570733
                      75                       1.5209244
                      80                        1.492533
                      85                       1.4726068
                      90                       1.4616105
                      95                        1.459742
                     100                       1.4669369
                     105                       1.4828641
                     110                       1.5069386
                     115                       1.5383425
                     120                       1.5760533
                     125                       1.6188791
                     130                       1.6654983
                     135                       1.7145032
                     140                       1.7644449
                     145                       1.8138782
                     150                       1.8614051
                     155                       1.9057154
                     160                       1.9456237
                     165                       1.9801017
                     170                       2.0083051
                     175                       2.0295946
                     180                       2.0435624

