        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.4368822
                    -175                       1.4986984
                    -170                       1.5619817
                    -165                       1.6250884
                    -160                       1.6862924
                    -155                       1.7439207
                    -150                       1.7964714
                    -145                       1.8427095
                    -140                       1.8817312
                    -135                       1.9129954
                    -130                       1.9363226
                    -125                       1.9518644
                    -120                       1.9600504
                    -115                       1.9615186
                    -110                       1.9570377
                    -105                       1.9474265
                    -100                       1.9334793
                     -95                       1.9159022
                     -90                       1.8952658
                     -85                        1.871979
                     -80                       1.8462856
                     -75                       1.8182765
                     -70                       1.7879353
                     -65                       1.7551921
                     -60                       1.7199906
                     -55                        1.682359
                     -50                       1.6424771
                     -45                       1.6007294
                     -40                       1.5577356
                     -35                       1.5143516
                     -30                       1.4716344
                     -25                       1.4307703
                     -20                       1.3929707
                     -15                       1.3593466
                     -10                       1.3307769
                      -5                       1.3077927
                       0                       1.2905551
                       5                       1.2785898
                      10                       1.2711491
                      15                       1.2671218
                      20                       1.2651497
                      25                       1.2637961
                      30                       1.2616924
                      35                       1.2576677
                      40                       1.2508469
                      45                       1.2407108
                      50                        1.227117
                      55                       1.2102843
                      60                       1.1907465
                      65                       1.1692835
                      70                       1.1468381
                      75                       1.1244279
                      80                       1.1030587
                      85                       1.0836485
                      90                       1.0669666
                      95                       1.0536031
                     100                       1.0439366
                     105                       1.0381583
                     110                       1.0362987
                     115                       1.0382771
                     120                        1.043962
                     125                       1.0532342
                     130                        1.066045
                     135                       1.0824588
                     140                       1.1026728
                     145                       1.1270084
                     150                         1.15587
                     155                       1.1896764
                     160                       1.2287697
                     165                       1.2733153
                     170                       1.3232093
                     175                         1.37801
                     180                       1.4368822

