        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       1.3125531
                    -175                       1.3113344
                    -170                       1.3048904
                    -165                       1.2933277
                    -160                         1.27679
                    -155                       1.2554766
                    -150                       1.2296712
                    -145                        1.199774
                    -140                       1.1663337
                    -135                       1.1300702
                    -130                       1.0918856
                    -125                       1.0528586
                    -120                       1.0142192
                    -115                      0.97730471
                    -110                      0.94349885
                    -105                      0.91415634
                    -100                      0.89052039
                     -95                      0.87363928
                     -90                      0.86429048
                     -85                      0.86292301
                     -80                      0.86961083
                     -75                       0.8840497
                     -70                      0.90557203
                     -65                        0.933191
                     -60                      0.96566709
                     -55                       1.0015902
                     -50                       1.0394688
                     -45                       1.0778184
                     -40                       1.1152412
                     -35                       1.1504912
                     -30                       1.1825208
                     -25                        1.210506
                     -20                       1.2338521
                     -15                       1.2521793
                     -10                       1.2652947
                      -5                       1.2731546
                       0                       1.2758234
                       5                       1.2733911
                      10                       1.2661156
                      15                       1.2541596
                      20                       1.2377468
                      25                       1.2171361
                      30                       1.1926449
                      35                       1.1646795
                      40                       1.1337651
                      45                       1.1005712
                      50                       1.0659254
                      55                       1.0308123
                      60                      0.99635451
                      65                      0.96377473
                      70                      0.93434068
                      75                      0.90929644
                      80                      0.88978524
                      85                      0.87677096
                      90                      0.87096628
                      95                      0.87277666
                     100                      0.88225668
                     105                      0.89910563
                     110                      0.92268072
                     115                      0.95203834
                     120                      0.98599663
                     125                       1.0232126
                     130                       1.0622662
                     135                       1.1017427
                     140                       1.1403072
                     145                       1.1767648
                     150                       1.2101018
                     155                       1.2395088
                     160                       1.2643821
                     165                       1.2843102
                     170                       1.2990456
                     175                         1.30847
                     180                       1.3125531

