        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.1618038
                    -175                       1.2078106
                    -170                       1.2064045
                    -165                       1.1586036
                    -160                       1.0656923
                    -155                      0.92930173
                    -150                      0.75152218
                    -145                      0.53505682
                    -140                      0.28342543
                    -135                    0.0012269394
                    -130                      -0.3055388
                    -125                     -0.62910646
                    -120                     -0.95958738
                    -115                      -1.2847212
                    -110                      -1.5899077
                    -105                      -1.8587474
                    -100                      -2.0742992
                     -95                      -2.2210982
                     -90                      -2.2876239
                     -85                      -2.2685277
                     -80                      -2.1657677
                     -75                      -1.9882254
                     -70                      -1.7498784
                     -65                      -1.4673491
                     -60                         -1.1576
                     -55                     -0.83628892
                     -50                     -0.51689741
                     -45                      -0.2104793
                     -40                     0.074202419
                     -35                      0.33035408
                     -30                      0.55278019
                     -25                      0.73753567
                     -20                      0.88163164
                     -15                       0.9828012
                     -10                       1.0393198
                      -5                       1.0498707
                       0                       1.0134476
                       5                      0.92928937
                      10                      0.79680316
                      15                      0.61560807
                      20                      0.38548117
                      25                      0.10640874
                      30                     -0.22133442
                      35                     -0.59703773
                      40                      -1.0193043
                      45                      -1.4856445
                      50                      -1.9918409
                      55                      -2.5309949
                      60                      -3.0921766
                      65                      -3.6586863
                      70                       -4.206208
                      75                       -4.701693
                      80                      -5.1046032
                      85                      -5.3724698
                      90                      -5.4711697
                      95                      -5.3862184
                     100                       -5.128478
                     105                      -4.7298785
                     110                      -4.2325126
                     115                      -3.6778431
                     120                      -3.1003607
                     125                       -2.525789
                     130                      -1.9719607
                     135                      -1.4506228
                     140                     -0.96922061
                     145                     -0.53231282
                     150                     -0.14258381
                     155                      0.19847621
                     160                      0.49013181
                     165                      0.73212828
                     170                      0.92452716
                     175                       1.0676137
                     180                       1.1618038

