        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       2.0061939
                    -175                       1.9579626
                    -170                       1.8762495
                    -165                       1.7608327
                    -160                       1.6121851
                    -155                       1.4314842
                    -150                       1.2206752
                    -145                      0.98255511
                    -140                      0.72088143
                    -135                      0.44050227
                    -130                      0.14749802
                    -125                     -0.15068977
                    -120                     -0.44518648
                    -115                     -0.72573714
                    -110                     -0.98097196
                    -105                      -1.1989719
                    -100                      -1.3681794
                     -95                       -1.478598
                     -90                      -1.5230866
                     -85                      -1.4984333
                     -80                      -1.4058849
                     -75                      -1.2509603
                     -70                       -1.042603
                     -65                      -0.7919468
                     -60                     -0.51103038
                     -55                      -0.2117228
                     -50                     0.095015593
                     -45                       0.3995397
                     -40                      0.69366622
                     -35                      0.97065199
                     -30                       1.2250835
                     -25                       1.4527336
                     -20                        1.650419
                     -15                       1.8158748
                     -10                        1.947653
                      -5                       2.0450438
                       0                       2.1080418
                       5                       2.1371894
                      10                       2.1337334
                      15                        2.099464
                      20                       2.0367275
                      25                       1.9484025
                      30                       1.8378717
                      35                       1.7089856
                      40                       1.5660139
                      45                       1.4135821
                      50                       1.2565895
                      55                       1.1001066
                      60                      0.94924953
                      65                      0.80903335
                      70                      0.68420625
                      75                      0.57907203
                      80                      0.49731042
                      85                      0.44180845
                      90                      0.41451794
                      95                      0.41635154
                     100                      0.44713116
                     105                      0.50559452
                     110                      0.58945794
                     115                      0.69552999
                     120                      0.81986416
                     125                      0.95793568
                     130                       1.1048277
                     135                       1.2554136
                     140                       1.4045249
                     145                       1.5470993
                     150                       1.6783047
                     155                       1.7936395
                     160                       1.8890106
                     165                       1.9607928
                     170                       2.0058715
                     175                       2.0216748
                     180                       2.0061939

