        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.9505742
                    -175                       1.9693084
                    -170                       1.9269887
                    -165                       1.8232899
                    -160                       1.6585789
                    -155                         1.43395
                    -150                        1.151307
                    -145                       0.8135192
                    -140                      0.42468242
                    -135                   -0.0094675609
                    -130                     -0.48094166
                    -125                      -0.9786464
                    -120                      -1.4873188
                    -115                      -1.9864225
                    -110                      -2.4494752
                    -105                      -2.8446741
                    -100                      -3.1379175
                     -95                      -3.2987546
                     -90                      -3.3079932
                     -85                      -3.1635623
                     -80                      -2.8811868
                     -75                      -2.4894075
                     -70                      -2.0220245
                     -65                      -1.5116021
                     -60                      -0.9858214
                     -55                     -0.46643173
                     -50                     0.030265739
                     -45                      0.49235084
                     -40                      0.91118488
                     -35                       1.2805053
                     -30                       1.5957605
                     -25                       1.8536574
                     -20                       2.0518701
                     -15                       2.1888663
                     -10                       2.2638129
                      -5                        2.276535
                       0                       2.2275113
                       5                       2.1178709
                      10                       1.9495147
                      15                       1.7250552
                      20                       1.4479502
                      25                       1.1225695
                      30                      0.75429312
                      35                      0.34962467
                      40                     -0.08368022
                      45                     -0.53648141
                      50                     -0.99813702
                      55                      -1.4564399
                      60                      -1.8976692
                      65                      -2.3068427
                      70                      -2.6682664
                      75                      -2.9664537
                      80                      -3.1874062
                      85                      -3.3201034
                      90                      -3.3578936
                      95                      -3.2994333
                     100                      -3.1488235
                     105                      -2.9149765
                     110                      -2.6103681
                     115                      -2.2495652
                     120                       -1.847865
                     125                      -1.4202543
                     130                     -0.98073743
                     135                     -0.54198587
                     140                     -0.11521572
                     145                      0.28979584
                     150                      0.66462351
                     155                       1.0020807
                     160                       1.2961046
                     165                        1.541652
                     170                        1.734609
                     175                       1.8717158
                     180                       1.9505742

