        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.8575979
                    -175                       1.8746726
                    -170                       1.8363297
                    -165                       1.7421138
                    -160                         1.59197
                    -155                        1.386257
                    -150                       1.1257986
                    -145                      0.81199046
                    -140                      0.44699382
                    -135                      0.03405561
                    -130                      -0.4219877
                    -125                     -0.91395879
                    -120                      -1.4312878
                    -115                      -1.9586782
                    -110                      -2.4746991
                    -105                      -2.9508978
                    -100                      -3.3525602
                     -95                       -3.642535
                     -90                      -3.7886883
                     -85                      -3.7730304
                     -80                      -3.5978398
                     -75                      -3.2849336
                     -70                      -2.8684178
                     -65                      -2.3856005
                     -60                      -1.8702263
                     -55                      -1.3493798
                     -50                     -0.84317569
                     -45                     -0.36582136
                     -40                     0.072964991
                     -35                      0.46667564
                     -30                      0.81102966
                     -25                       1.1032793
                     -20                       1.3417476
                     -15                       1.5255339
                     -10                       1.6543329
                      -5                       1.7283293
                       0                       1.7481407
                       5                       1.7148779
                      10                        1.629823
                      15                       1.4948565
                      20                        1.312234
                      25                       1.0846767
                      30                      0.81543241
                      35                      0.50836957
                      40                      0.16811585
                      45                     -0.19974628
                      50                     -0.58841833
                      55                      -0.9895623
                      60                      -1.3929442
                      65                      -1.7861203
                      70                      -2.1543097
                      75                      -2.4806725
                      80                       -2.747245
                      85                      -2.9366959
                      90                      -3.0347883
                      95                      -3.0329065
                     100                      -2.9299829
                     105                      -2.7327563
                     110                      -2.4544556
                     115                      -2.1123791
                     120                       -1.725288
                     125                      -1.3113293
                     130                     -0.88677327
                     135                     -0.46549184
                     140                    -0.058940404
                     145                      0.32359402
                     150                      0.67465025
                     155                      0.98825416
                     160                       1.2596277
                     165                       1.4849577
                     170                       1.6612197
                     175                       1.7860473
                     180                       1.8575979

