        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.0183377
                    -175                        2.018964
                    -170                        2.011711
                    -165                       1.9969237
                    -160                       1.9751764
                    -155                        1.947257
                    -150                       1.9141447
                    -145                       1.8769828
                    -140                       1.8370465
                    -135                       1.7957058
                    -130                        1.754385
                    -125                       1.7145198
                    -120                       1.6775122
                    -115                       1.6446847
                    -110                       1.6172368
                    -105                       1.5962031
                    -100                       1.5824167
                     -95                       1.5764784
                     -90                       1.5787337
                     -85                       1.5892601
                     -80                       1.6078568
                     -75                        1.634059
                     -70                       1.6671474
                     -65                       1.7061745
                     -60                       1.7499966
                     -55                       1.7973128
                     -50                       1.8467079
                     -45                       1.8966987
                     -40                       1.9457813
                     -35                       1.9924767
                     -30                       2.0353753
                     -25                       2.0731772
                     -20                       2.1047291
                     -15                       2.1290546
                     -10                       2.1453807
                      -5                       2.1531573
                       0                       2.1520711
                       5                       2.1420318
                      10                       2.1232437
                      15                       2.0961219
                      20                        2.061319
                      25                       2.0197036
                      30                       1.9723398
                      35                       1.9204597
                      40                       1.8654325
                      45                       1.8087276
                      50                       1.7518749
                      55                       1.6964216
                      60                       1.6438864
                      65                       1.5957142
                      70                       1.5532301
                      75                       1.5175968
                      80                       1.4897756
                      85                       1.4704936
                      90                       1.4602207
                      95                       1.4591436
                     100                       1.4671728
                     105                       1.4839371
                     110                       1.5087997
                     115                       1.5408813
                     120                       1.5790915
                     125                       1.6221673
                     130                       1.6687162
                     135                       1.7172635
                     140                       1.7662994
                     145                       1.8143268
                     150                       1.8599068
                     155                       1.9017003
                     160                       1.9385065
                     165                        1.969295
                     170                        1.993233
                     175                       2.0097063
                     180                       2.0183377

