        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        1.823906
                    -175                       1.9151705
                    -170                       1.9709019
                    -165                       1.9921469
                    -160                       1.9803486
                    -155                       1.9373598
                    -150                       1.8654685
                    -145                       1.7674323
                    -140                       1.6465202
                    -135                       1.5065556
                    -130                       1.3519524
                    -125                        1.187733
                    -120                       1.0195104
                    -115                      0.85341318
                    -110                      0.69593176
                    -105                      0.55366684
                    -100                      0.43297545
                     -95                      0.33953248
                     -90                      0.27785479
                     -85                       0.2508621
                     -80                      0.25956021
                     -75                      0.30290807
                     -70                      0.37792017
                     -65                      0.47996157
                     -60                      0.60318301
                     -55                      0.74100917
                     -50                      0.88660189
                     -45                       1.0332441
                     -40                       1.1746205
                     -35                       1.3049956
                     -30                       1.4193053
                     -25                       1.5131841
                     -20                       1.5829505
                     -15                       1.6255684
                     -10                       1.6385977
                      -5                       1.6201444
                       0                       1.5688161
                       5                       1.4837229
                      10                       1.3643087
                      15                       1.2105627
                      20                       1.0228847
                      25                       0.8021582
                      30                      0.54981729
                      35                      0.26795284
                      40                    -0.040533507
                      45                     -0.37171829
                      50                     -0.72038449
                      55                      -1.0796978
                      60                      -1.4408654
                      65                      -1.7928546
                      70                      -2.1223105
                      75                      -2.4138751
                      80                      -2.6511271
                      85                      -2.8182639
                      90                       -2.902376
                      95                      -2.8957926
                     100                      -2.7976953
                     105                      -2.6143476
                     110                      -2.3578446
                     115                      -2.0438935
                     120                      -1.6894267
                     125                      -1.3106862
                     130                     -0.92204607
                     135                     -0.53551397
                     140                      -0.1607094
                     145                      0.19489877
                     150                      0.52565469
                     155                      0.82737377
                     160                       1.0970431
                     165                       1.3325795
                     170                       1.5326441
                     175                       1.6965072
                     180                        1.823906

