        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.1289695
                    -175                        2.091296
                    -170                       2.0216483
                    -165                       1.9207275
                    -160                       1.7899525
                    -155                       1.6314836
                    -150                       1.4482493
                    -145                       1.2439769
                    -140                       1.0232199
                    -135                       0.7913775
                    -130                      0.55468924
                    -125                      0.32018478
                    -120                     0.095560716
                    -115                     -0.11104642
                    -110                     -0.29141535
                    -105                     -0.43772904
                    -100                     -0.54316809
                     -95                     -0.60253641
                     -90                     -0.61280996
                     -85                     -0.57348715
                     -80                     -0.48667474
                     -75                     -0.35684697
                     -70                     -0.19037809
                     -65                    0.0050704401
                     -60                      0.22118221
                     -55                      0.44954375
                     -50                      0.68207608
                     -45                      0.91132867
                     -40                       1.1306526
                     -35                       1.3342823
                     -30                        1.517357
                     -25                       1.6759068
                     -20                       1.8068233
                     -15                       1.9078255
                     -10                       1.9774271
                      -5                       2.0149082
                       0                       2.0202917
                       5                       1.9944612
                      10                       1.9386654
                      15                       1.8550858
                      20                       1.7464891
                      25                        1.616249
                      30                        1.468296
                      35                       1.3070535
                      40                       1.1373567
                      45                      0.96435304
                      50                      0.79338231
                      55                      0.62983597
                      60                        0.478997
                      65                      0.34586346
                      70                      0.23496205
                      75                       0.1501611
                      80                     0.094495665
                      85                     0.070019438
                      90                     0.077698781
                      95                      0.11736067
                     100                      0.18769623
                     105                      0.28633521
                     110                      0.40996622
                     115                      0.55449929
                     120                      0.71525231
                     125                      0.88714536
                     130                       1.0648887
                     135                       1.2431549
                     140                       1.4167292
                     145                       1.5806359
                     150                       1.7302422
                     155                       1.8613413
                     160                       1.9702178
                     165                       2.0536988
                     170                       2.1091939
                     175                       2.1347266
                     180                       2.1289695

