        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.8087055
                    -175                         1.78759
                    -170                       1.7165806
                    -165                        1.595568
                    -160                       1.4250672
                    -155                       1.2062664
                    -150                      0.94111718
                    -145                      0.63248253
                    -140                      0.28436287
                    -135                    -0.097777202
                    -130                     -0.50656569
                    -125                      -0.9321695
                    -120                      -1.3616892
                    -115                      -1.7786614
                    -110                      -2.1629773
                    -105                      -2.4916747
                    -100                      -2.7410607
                     -95                      -2.8902561
                     -90                      -2.9254398
                     -85                      -2.8432333
                     -80                      -2.6515895
                     -75                      -2.3677864
                     -70                      -2.0144476
                     -65                      -1.6154324
                     -60                      -1.1928222
                     -55                     -0.76536837
                     -50                      -0.3481085
                     -45                     0.047337354
                     -40                      0.41219699
                     -35                      0.73994691
                     -30                       1.0257973
                     -25                       1.2662943
                     -20                       1.4590354
                     -15                       1.6024764
                     -10                       1.6958097
                      -5                       1.7388944
                       0                       1.7322226
                       5                         1.67699
                      10                       1.5748285
                      15                       1.4281889
                      20                       1.2401735
                      25                       1.0146199
                      30                      0.75615252
                      35                      0.47024135
                      40                      0.16326345
                      45                      -0.1574394
                      50                     -0.48352342
                      55                     -0.80565229
                      60                       -1.113593
                      65                      -1.3964484
                      70                      -1.6430779
                      75                      -1.8427346
                      80                      -1.9858992
                      85                      -2.0652089
                      90                      -2.0763175
                      95                      -2.0184224
                     100                      -1.8944493
                     105                      -1.7106435
                     110                      -1.4758381
                     115                      -1.2005218
                     120                     -0.89592164
                     125                     -0.57324489
                     130                     -0.24314337
                     135                      0.08460684
                     140                      0.40125435
                     145                      0.69910521
                     150                       0.9714882
                     155                       1.2126881
                     160                       1.4178701
                     165                       1.5830066
                     170                       1.7048146
                     175                       1.7807026
                     180                       1.8087055

