        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       1.8871739
                    -175                       1.9021388
                    -170                       1.9092632
                    -165                       1.9087882
                    -160                       1.9011938
                    -155                       1.8871817
                    -150                        1.867653
                    -145                       1.8436798
                    -140                       1.8164719
                    -135                       1.7873391
                    -130                       1.7576496
                    -125                       1.7287864
                    -120                       1.7021014
                    -115                       1.6788697
                    -110                       1.6602455
                    -105                       1.6472206
                    -100                       1.6405882
                     -95                       1.6409124
                     -90                       1.6485059
                     -85                       1.6634179
                     -80                       1.6854254
                     -75                       1.7140458
                     -70                       1.7485487
                     -65                       1.7879808
                     -60                        1.831199
                     -55                       1.8769076
                     -50                        1.923702
                     -45                       1.9701137
                     -40                       2.0146567
                     -35                        2.055873
                     -30                       2.0923765
                     -25                       2.1228931
                     -20                       2.1462966
                     -15                       2.1616404
                     -10                       2.1681831
                      -5                       2.1654088
                       0                       2.1530422
                       5                       2.1310418
                      10                       2.0996392
                      15                       2.0593165
                      20                       2.0107876
                      25                       1.9549923
                      30                        1.893076
                      35                       1.8263646
                      40                       1.7563337
                      45                       1.6845729
                      50                       1.6127461
                      55                       1.5425475
                      60                       1.4756549
                      65                       1.4136817
                      70                       1.3581279
                      75                       1.3103328
                      80                       1.2714316
                      85                       1.2423168
                      90                        1.223609
                      95                       1.2156268
                     100                       1.2183869
                     105                       1.2315963
                     110                       1.2546649
                     115                       1.2867278
                     120                       1.3266767
                     125                       1.3732004
                     130                       1.4248309
                     135                        1.479994
                     140                       1.5370612
                     145                       1.5944021
                     150                       1.6504343
                     155                       1.7036697
                     160                       1.7527566
                     165                       1.7965149
                     170                       1.8339668
                     175                       1.8643591
                     180                       1.8871739

