        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                        2.076934
                    -175                       2.0735041
                    -170                       2.0093595
                    -165                       1.8841576
                    -160                       1.6979384
                    -155                       1.4511498
                    -150                       1.1447172
                    -145                      0.78018384
                    -140                      0.35996497
                    -135                     -0.11222082
                    -130                     -0.63065587
                    -125                      -1.1865568
                    -120                      -1.7665485
                    -115                      -2.3507123
                    -110                      -2.9106039
                    -105                      -3.4083585
                    -100                      -3.7989259
                     -95                      -4.0375594
                     -90                      -4.0921338
                     -85                      -3.9548207
                     -80                      -3.6452863
                     -75                      -3.2030057
                     -70                       -2.674293
                     -65                      -2.1017494
                     -60                       -1.519249
                     -55                      -0.9513702
                     -50                     -0.41496559
                     -45                     0.078781309
                     -40                      0.52256853
                     -35                      0.91165437
                     -30                       1.2429638
                     -25                       1.5145185
                     -20                       1.7250914
                     -15                       1.8740089
                     -10                       1.9610478
                      -5                       1.9863907
                       0                       1.9506197
                       5                       1.8548702
                      10                       1.7003614
                      15                       1.4891288
                      20                       1.2236798
                      25                      0.90717445
                      30                      0.54355013
                      35                      0.13769633
                      40                     -0.30430187
                      45                     -0.77483218
                      50                      -1.2643255
                      55                      -1.7607451
                      60                      -2.2490716
                      65                      -2.7109647
                      70                      -3.1249254
                      75                       -3.467394
                      80                      -3.7151425
                      85                      -3.8488769
                      90                      -3.8571766
                      95                      -3.7391778
                     100                      -3.5048681
                     105                      -3.1726171
                     110                      -2.7653287
                     115                      -2.3066951
                     120                      -1.8185835
                     125                      -1.3197529
                     130                      -0.8255834
                     135                     -0.34837457
                     140                      0.10213586
                     145                      0.51823726
                     150                      0.89378795
                     155                       1.2238584
                     160                       1.5044688
                     165                        1.732403
                     170                       1.9050784
                     175                       2.0204549
                     180                        2.076934

