        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.5762381
                    -175                       1.6343945
                    -170                       1.6874763
                    -165                       1.7346336
                    -160                       1.7751527
                    -155                        1.808519
                    -150                       1.8344321
                    -145                       1.8528116
                    -140                       1.8637931
                    -135                       1.8677155
                    -130                        1.865098
                    -125                       1.8566104
                    -120                       1.8430366
                    -115                       1.8252343
                    -110                       1.8040922
                    -105                       1.7804894
                    -100                       1.7552569
                     -95                       1.7291471
                     -90                       1.7028102
                     -85                        1.676781
                     -80                       1.6514797
                     -75                       1.6272082
                     -70                       1.6041732
                     -65                       1.5825015
                     -60                       1.5622606
                     -55                       1.5434766
                     -50                       1.5261477
                     -45                       1.5102509
                     -40                       1.4957395
                     -35                       1.4825347
                     -30                       1.4705099
                     -25                       1.4594742
                     -20                       1.4491569
                     -15                       1.4391983
                     -10                       1.4291495
                      -5                       1.4184845
                       0                       1.4066314
                       5                       1.3930089
                      10                       1.3769886
                      15                       1.3580855
                      20                       1.3359007
                      25                       1.3101851
                      30                       1.2808699
                      35                       1.2480852
                      40                        1.212167
                      45                        1.173651
                      50                       1.1332552
                      55                       1.0918515
                      60                       1.0504301
                      65                       1.0100572
                      70                      0.97183035
                      75                      0.93683414
                      80                      0.90609806
                      85                      0.88055993
                      90                      0.86103498
                      95                      0.84820265
                     100                      0.84257602
                     105                      0.84451063
                     110                       0.8542003
                     115                      0.87168155
                     120                      0.89684005
                     125                      0.92941736
                     130                      0.96901669
                     135                       1.0151073
                     140                       1.0670279
                     145                       1.1239911
                     150                       1.1850887
                     155                       1.2493024
                     160                       1.3155194
                     165                       1.3825541
                     170                       1.4491772
                     175                       1.5141497
                     180                       1.5762381

