        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.4150322
                    -175                        2.493568
                    -170                       2.4943659
                    -165                       2.4176103
                    -160                       2.2633286
                    -155                       2.0313752
                    -150                       1.7214117
                    -145                       1.3329029
                    -140                      0.86517021
                    -135                      0.31757137
                    -130                     -0.31006022
                    -125                      -1.0164732
                    -120                      -1.7971102
                    -115                      -2.6405265
                    -110                      -3.5220593
                    -105                      -4.3940271
                    -100                      -5.1747775
                     -95                      -5.7477918
                     -90                      -5.9917992
                     -85                      -5.8444394
                     -80                      -5.3460348
                     -75                      -4.6106497
                     -70                       -3.760368
                     -65                      -2.8858623
                     -60                      -2.0420275
                     -55                      -1.2580485
                     -50                     -0.54788263
                     -45                       0.0826252
                     -40                      0.63162584
                     -35                        1.099065
                     -30                       1.4855694
                     -25                       1.7919168
                     -20                        2.018807
                     -15                       2.1667834
                     -10                       2.2362219
                      -5                        2.227342
                       0                       2.1402166
                       5                       1.9748721
                      10                        1.730819
                      15                       1.4076119
                      20                       1.0042981
                      25                      0.51932541
                      30                    -0.049742364
                      35                     -0.70662708
                      40                      -1.4569004
                      45                      -2.3087762
                      50                      -3.2742274
                      55                      -4.3705581
                      60                      -5.6225567
                      65                      -7.0651064
                      70                      -8.7446921
                      75                      -10.711214
                      80                      -12.958743
                      85                      -15.154805
                      90                      -16.088783
                      95                      -14.820061
                     100                      -12.536213
                     105                      -10.299717
                     110                      -8.3567847
                     115                      -6.6955738
                     120                      -5.2653114
                     125                      -4.0214184
                     130                      -2.9308517
                     135                       -1.970167
                     140                      -1.1229486
                     145                     -0.37776373
                     150                      0.27331681
                     155                      0.83576382
                     160                       1.3133289
                     165                       1.7085693
                     170                         2.02322
                     175                       2.2584566
                     180                       2.4150322

