        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1471211
                    -175                       2.1495781
                    -170                       2.0746744
                    -165                       1.9215135
                    -160                       1.6888743
                    -155                       1.3751358
                    -150                      0.97818351
                    -145                      0.49531783
                    -140                    -0.076790971
                    -135                     -0.74200595
                    -130                      -1.5042764
                    -125                        -2.36639
                    -120                      -3.3269629
                    -115                      -4.3737142
                    -110                      -5.4696207
                    -105                      -6.5286868
                    -100                      -7.3894374
                     -95                      -7.8320618
                     -90                      -7.7009972
                     -85                      -7.0436919
                     -80                      -6.0642546
                     -75                      -4.9653995
                     -70                      -3.8738599
                     -65                      -2.8508365
                     -60                      -1.9202787
                     -55                      -1.0885308
                     -50                     -0.35462317
                     -45                      0.28491968
                     -40                       0.8339873
                     -35                       1.2960547
                     -30                       1.6739196
                     -25                       1.9696833
                     -20                       2.1848249
                     -15                       2.3203012
                     -10                       2.3766403
                      -5                        2.354013
                       0                       2.2522754
                       5                       2.0711622
                      10                       1.8095248
                      15                       1.4663343
                      20                       1.0398305
                      25                      0.52749425
                      30                    -0.074248298
                      35                     -0.77043946
                      40                      -1.5681575
                      45                      -2.4772801
                      50                      -3.5114678
                      55                        -4.68929
                      60                      -6.0349947
                      65                      -7.5768611
                      70                      -9.3353472
                      75                      -11.273414
                      80                      -13.133687
                      85                      -14.173197
                      90                      -13.640893
                      95                       -11.98513
                     100                      -10.075569
                     105                       -8.298177
                     110                       -6.732319
                     115                      -5.3661195
                     120                      -4.1708854
                     125                      -3.1201917
                     130                      -2.1933931
                     135                      -1.3752509
                     140                      -0.6548208
                     145                    -0.024393321
                     150                       0.5213548
                     155                      0.98600567
                     160                       1.3718802
                     165                       1.6803912
                     170                       1.9122986
                     175                       2.0678888
                     180                       2.1471211

