        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.2339777
                    -175                       2.2721549
                    -170                       2.2268294
                    -165                       2.0961085
                    -160                       1.8779629
                    -155                       1.5700092
                    -150                       1.1692351
                    -145                      0.67165041
                    -140                     0.071847737
                    -135                     -0.63753848
                    -130                      -1.4664583
                    -125                      -2.4280434
                    -120                      -3.5387488
                    -115                      -4.8166447
                    -110                      -6.2734583
                    -105                      -7.8871388
                    -100                      -9.5221516
                     -95                      -10.775606
                     -90                      -11.013164
                     -85                       -10.06884
                     -80                      -8.5024448
                     -75                      -6.8427039
                     -70                      -5.3083674
                     -65                      -3.9513679
                     -60                      -2.7679105
                     -55                      -1.7408535
                     -50                     -0.85278615
                     -45                    -0.089337243
                     -40                       0.5605085
                     -35                       1.1049062
                     -30                       1.5497826
                     -25                       1.8994094
                     -20                       2.1568763
                     -15                       2.3244695
                     -10                       2.4039715
                      -5                       2.3968986
                       0                       2.3046922
                       5                       2.1289722
                      10                       1.8713557
                      15                       1.5339645
                      20                       1.1193492
                      25                       0.6306725
                      30                     0.071898058
                      35                     -0.55194183
                      40                      -1.2343503
                      45                      -1.9667697
                      50                      -2.7376931
                      55                       -3.531389
                      60                      -4.3262112
                      65                      -5.0926997
                      70                      -5.7922247
                      75                      -6.3778041
                      80                        -6.79934
                      85                       -7.014315
                      90                      -7.0007761
                      95                      -6.7651191
                     100                      -6.3390448
                     105                      -5.7680607
                     110                      -5.0992123
                     115                      -4.3734586
                     120                      -3.6231828
                     125                      -2.8727962
                     130                      -2.1404514
                     135                      -1.4397723
                     140                     -0.78121453
                     145                     -0.17302136
                     150                      0.37814218
                     155                      0.86677887
                     160                       1.2882928
                     165                       1.6388107
                     170                       1.9150525
                     175                       2.1142272
                     180                       2.2339777

