        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.2302314
                    -175                       2.2935592
                    -170                        2.341849
                    -165                       2.3755004
                    -160                       2.3952363
                    -155                       2.4020758
                    -150                       2.3973021
                    -145                       2.3824255
                    -140                       2.3591421
                    -135                       2.3292862
                    -130                        2.294779
                    -125                       2.2575723
                    -120                       2.2195895
                    -115                       2.1826639
                    -110                       2.1484782
                    -105                       2.1185054
                    -100                       2.0939554
                     -95                       2.0757291
                     -90                       2.0643834
                     -85                       2.0601106
                     -80                        2.062724
                     -75                       2.0716735
                     -70                        2.086063
                     -65                       2.1046866
                     -60                       2.1260758
                     -55                       2.1485554
                     -50                       2.1703053
                     -45                       2.1894251
                     -40                       2.2039992
                     -35                       2.2121603
                     -30                       2.2121481
                     -25                       2.2023646
                     -20                       2.1814225
                     -15                       2.1481885
                     -10                       2.1018202
                      -5                       2.0417973
                       0                       1.9679472
                       5                       1.8804502
                      10                       1.7798834
                      15                       1.6672303
                      20                       1.5438543
                      25                       1.4115084
                      30                       1.2723229
                      35                       1.1287823
                      40                      0.98368992
                      45                      0.84011732
                      50                      0.70133742
                      55                      0.57073835
                      60                      0.45171865
                      65                       0.3475652
                      70                      0.26131854
                      75                      0.19563315
                      80                      0.15264291
                      85                      0.13384413
                      90                      0.14001272
                      95                      0.17113867
                     100                      0.22644918
                     105                      0.30443601
                     110                      0.40294353
                     115                      0.51928394
                     120                      0.65037149
                     125                      0.79286316
                     130                      0.94329502
                     135                       1.0982063
                     140                        1.254246
                     145                       1.4082605
                     150                        1.557361
                     155                       1.6989747
                     160                       1.8308797
                     165                       1.9512271
                     170                       2.0585539
                     175                       2.1517859
                     180                       2.2302314

