        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                       2.4197618
                    -175                       2.5179712
                    -170                       2.5858477
                    -165                       2.6248664
                    -160                       2.6368783
                    -155                       2.6241093
                    -150                       2.5891605
                    -145                       2.5350032
                    -140                       2.4649668
                    -135                       2.3827131
                    -130                       2.2921918
                    -125                        2.197571
                    -120                       2.1031383
                    -115                       2.0131683
                    -110                       1.9317597
                    -105                        1.862647
                    -100                        1.809001
                     -95                        1.773238
                     -90                       1.7568602
                     -85                       1.7603507
                     -80                       1.7831334
                     -75                       1.8236142
                     -70                       1.8792896
                     -65                       1.9469083
                     -60                       2.0226646
                     -55                       2.1024001
                     -50                       2.1817941
                     -45                       2.2565294
                     -40                       2.3224253
                     -35                       2.3755381
                     -30                       2.4122313
                     -25                       2.4292202
                     -20                       2.4235979
                     -15                       2.3928479
                     -10                       2.3348493
                      -5                       2.2478783
                       0                       2.1306117
                       5                       1.9821348
                      10                       1.8019258
                      15                       1.5899925
                      20                       1.3468222
                      25                       1.0734977
                      30                      0.77181547
                      35                      0.44444994
                      40                     0.095172147
                      45                      -0.2708747
                      50                     -0.64685292
                      55                      -1.0238984
                      60                      -1.3908598
                      65                      -1.7342504
                      70                      -2.0386127
                      75                      -2.2875066
                      80                      -2.4652235
                      85                      -2.5590539
                      90                       -2.561554
                      95                      -2.4721013
                     100                      -2.2969785
                     105                       -2.048111
                     110                      -1.7408624
                     115                      -1.3917142
                     120                      -1.0164262
                     125                     -0.62891666
                     130                     -0.24079894
                     135                      0.13862938
                     140                      0.50215097
                     145                      0.84430083
                     150                       1.1610369
                     155                       1.4494527
                     160                       1.7075466
                     165                       1.9340461
                     170                       2.1282798
                     175                       2.2900879
                     180                       2.4197618

