        Theta / deg                Directivity,Phi=135.0/
----------------------------------------------------------------------
                    -180                       1.7269167
                    -175                       1.7794981
                    -170                       1.8238088
                    -165                        1.859399
                    -160                       1.8860332
                    -155                       1.9037203
                    -150                        1.912701
                    -145                       1.9134297
                    -140                       1.9065514
                    -135                       1.8928751
                    -130                       1.8733432
                    -125                       1.8489981
                    -120                        1.820948
                    -115                       1.7903295
                    -110                       1.7582725
                    -105                       1.7258647
                    -100                       1.6941202
                     -95                       1.6639523
                     -90                       1.6361518
                     -85                       1.6113719
                     -80                       1.5901217
                     -75                       1.5727558
                     -70                       1.5594832
                     -65                       1.5503689
                     -60                       1.5453383
                     -55                       1.5441814
                     -50                       1.5465551
                     -45                       1.5519852
                     -40                       1.5598668
                     -35                        1.569469
                     -30                       1.5799422
                     -25                       1.5903344
                     -20                       1.5996151
                     -15                       1.6067092
                     -10                       1.6105391
                      -5                       1.6100732
                       0                       1.6043773
                       5                       1.5926971
                      10                       1.5743854
                      15                       1.5491017
                      20                       1.5167433
                      25                       1.4774826
                      30                       1.4317705
                      35                       1.3803279
                      40                       1.3241262
                      45                       1.2643578
                      50                       1.2023983
                      55                       1.1397615
                      60                       1.0780502
                      65                       1.0189033
                      70                      0.96394106
                      75                      0.91471281
                      80                      0.87264605
                      85                      0.83900125
                      90                      0.81483135
                      95                      0.80095999
                     100                      0.79793954
                     105                      0.80605293
                     110                      0.82530267
                     115                      0.85541219
                     120                      0.89583415
                     125                      0.94576493
                     130                       1.0041654
                     135                       1.0697875
                     140                       1.1412075
                     145                       1.2168642
                     150                       1.2951037
                     155                        1.374228
                     160                       1.4525455
                     165                       1.5284226
                     170                       1.6003325
                     175                       1.6668992
                     180                       1.7269167

