        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                        1.838041
                    -175                       1.8064542
                    -170                       1.7281547
                    -165                       1.6031962
                    -160                       1.4323233
                    -155                       1.2170281
                    -150                      0.95964318
                    -145                        0.663484
                    -140                      0.33305425
                    -135                    -0.025675493
                    -130                     -0.40491584
                    -125                     -0.79466023
                    -120                      -1.1823168
                    -115                      -1.5525249
                    -110                      -1.8874039
                    -105                      -2.1675357
                    -100                      -2.3738961
                     -95                       -2.490623
                     -90                      -2.5079834
                     -85                      -2.4244907
                     -80                      -2.2472513
                     -75                      -1.9904019
                     -70                      -1.6722935
                     -65                      -1.3125539
                     -60                     -0.92982305
                     -55                     -0.54045033
                     -50                     -0.15802433
                     -45                      0.20655994
                     -40                      0.54477132
                     -35                      0.85003857
                     -30                       1.1173738
                     -25                        1.343065
                     -20                       1.5244458
                     -15                       1.6597348
                     -10                       1.7479306
                      -5                       1.7887515
                       0                       1.7826052
                       5                       1.7306854
                      10                       1.6346158
                      15                       1.4969496
                      20                       1.3209237
                      25                       1.1105479
                      30                      0.87063752
                      35                      0.60684243
                      40                      0.32566539
                      45                     0.034458488
                      50                     -0.25861826
                      55                     -0.54469851
                      60                     -0.81439823
                      65                      -1.0581182
                      70                      -1.2664764
                      75                      -1.4308645
                      80                      -1.5440808
                      85                      -1.6009572
                      90                      -1.5988667
                      95                      -1.5379704
                     100                      -1.4212307
                     105                      -1.2540593
                     110                      -1.0437882
                     115                     -0.79903035
                     120                     -0.52905212
                     125                     -0.24323928
                     130                     0.049304953
                     135                       0.3400286
                     140                      0.62108757
                     145                      0.88541992
                     150                       1.1267665
                     155                       1.3396608
                     160                       1.5194033
                     165                        1.662032
                     170                       1.7642927
                     175                       1.8236138
                     180                        1.838041

