        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       1.2662069
                    -175                       1.2603211
                    -170                       1.1965619
                    -165                        1.074531
                    -160                      0.89399568
                    -155                      0.65491876
                    -150                      0.35752578
                    -145                    0.0024356648
                    -140                     -0.40910579
                    -135                     -0.87482755
                    -130                      -1.3907786
                    -125                      -1.9502925
                    -120                      -2.5424336
                    -115                      -3.1498486
                    -110                      -3.7462358
                    -105                      -4.2943483
                    -100                      -4.7466514
                     -95                      -5.0516355
                     -90                      -5.1670387
                     -85                      -5.0752899
                     -80                      -4.7910845
                     -75                      -4.3550402
                     -70                      -3.8185093
                     -65                      -3.2298342
                     -60                      -2.6273711
                     -55                      -2.0384258
                     -50                      -1.4811102
                     -45                      -0.9668772
                     -40                     -0.50272029
                     -35                    -0.092782507
                     -30                      0.26056474
                     -25                      0.55603631
                     -20                       0.7930144
                     -15                      0.97130147
                     -10                       1.0909807
                      -5                       1.1523424
                       0                       1.1558507
                       5                       1.1020907
                      10                      0.99192488
                      15                      0.82633713
                      20                      0.60656837
                      25                      0.33416913
                      30                     0.011109369
                      35                     -0.36004899
                      40                     -0.77588556
                      45                      -1.2317195
                      50                      -1.7210232
                      55                      -2.2346066
                      60                      -2.7595715
                      65                      -3.2781443
                      70                      -3.7667456
                      75                      -4.1960249
                      80                      -4.5329259
                      85                       -4.745627
                      90                      -4.8108194
                      95                      -4.7205038
                     100                      -4.4846883
                     105                      -4.1280824
                     110                      -3.6830326
                     115                      -3.1824145
                     120                      -2.6550248
                     125                      -2.1237976
                     130                      -1.6059262
                     135                      -1.1138486
                     140                     -0.65641177
                     145                     -0.23989506
                     150                      0.13120197
                     155                      0.45359557
                     160                      0.72483278
                     165                      0.94303642
                     170                       1.1067398
                     175                       1.2147811
                     180                       1.2662069

