        Theta / deg                Directivity,Phi=0.0/
----------------------------------------------------------------------
                    -180                       2.0753166
                    -175                         2.00319
                    -170                        1.883567
                    -165                       1.7169912
                    -160                       1.5047533
                    -155                       1.2489807
                    -150                      0.95276858
                    -145                      0.62036207
                    -140                      0.25740047
                    -135                     -0.12877552
                    -130                     -0.52877017
                    -125                     -0.93078736
                    -120                      -1.3204101
                    -115                      -1.6807014
                    -110                      -1.9928885
                    -105                      -2.2378679
                    -100                       -2.398556
                     -95                       -2.462687
                     -90                      -2.4252162
                     -85                      -2.2893791
                     -80                      -2.0659631
                     -75                      -1.7710747
                     -70                      -1.4233608
                     -65                      -1.0415489
                     -60                       -0.642797
                     -55                     -0.24188881
                     -50                      0.14894192
                     -45                      0.51982531
                     -40                      0.86291878
                     -35                       1.1720498
                     -30                       1.4424017
                     -25                       1.6702658
                     -20                       1.8528588
                     -15                       1.9881989
                     -10                       2.0750281
                      -5                        2.112772
                       0                       2.1015295
                       5                       2.0421951
                      10                       1.9361106
                      15                       1.7856127
                      20                       1.5938208
                      25                       1.3647793
                      30                       1.1035539
                      35                      0.81633005
                      40                      0.51049955
                      45                      0.19470843
                      50                     -0.12117222
                      55                     -0.42620441
                      60                     -0.70872583
                      65                     -0.95691951
                      70                      -1.1596109
                      75                       -1.307222
                      80                       -1.392729
                      85                      -1.4124173
                      90                      -1.3662442
                      95                      -1.2577136
                     100                      -1.0933219
                     105                     -0.88171638
                     110                     -0.63279436
                     115                     -0.35689972
                     120                    -0.064213005
                     125                      0.23564778
                     130                      0.53384635
                     135                      0.82241749
                     140                       1.0942761
                     145                       1.3431838
                     150                          1.5637
                     155                       1.7511309
                     160                       1.9014852
                     165                       2.0114398
                     170                       2.0783142
                     175                        2.100057
                     180                       2.0753166

