        Theta / deg                Directivity,Phi=90.0/
----------------------------------------------------------------------
                    -180                        1.352642
                    -175                        1.401211
                    -170                       1.4010998
                    -165                       1.3533132
                    -160                       1.2590789
                    -155                        1.119928
                    -150                      0.93780798
                    -145                      0.71523884
                    -140                      0.45552392
                    -135                       0.1630279
                    -130                     -0.15647165
                    -125                     -0.49536809
                    -120                     -0.84378706
                    -115                      -1.1892256
                    -110                      -1.5164525
                    -105                      -1.8079365
                    -100                      -2.0450867
                     -95                      -2.2104295
                     -90                      -2.2904493
                     -85                      -2.2783074
                     -80                      -2.1753874
                     -75                      -1.9910132
                     -70                      -1.7404038
                     -65                      -1.4418096
                     -60                      -1.1138108
                     -55                     -0.77342007
                     -50                     -0.43511546
                     -45                      -0.1106054
                     -40                      0.19096699
                     -35                      0.46262361
                     -30                      0.69911135
                     -25                      0.89650162
                     -20                       1.0518589
                     -15                       1.1629814
                     -10                       1.2282048
                      -5                       1.2462565
                       0                       1.2161499
                       5                       1.1371192
                      10                       1.0085116
                      15                      0.82985531
                      20                      0.60077639
                      25                      0.32104142
                      30                   -0.0093794173
                      35                     -0.39018508
                      40                     -0.82051595
                      45                       -1.298569
                      50                      -1.8209726
                      55                       -2.381808
                      60                      -2.9711509
                      65                      -3.5730635
                      70                       -4.163212
                      75                       -4.706907
                      80                      -5.1594343
                      85                      -5.4714175
                      90                      -5.6006805
                      95                       -5.526898
                     100                      -5.2601867
                     105                      -4.8367523
                     110                      -4.3052598
                     115                      -3.7131978
                     120                      -3.0991927
                     125                      -2.4912106
                     130                      -1.9079784
                     135                      -1.3613533
                     140                     -0.85850475
                     145                     -0.40356768
                     150                    0.0012217004
                     155                       0.3547869
                     160                      0.65674896
                     165                      0.90714665
                     170                       1.1062738
                     175                       1.2545914
                     180                        1.352642

