        Theta / deg                Directivity,Phi=45.0/
----------------------------------------------------------------------
                    -180                       2.1329548
                    -175                       2.2057387
                    -170                       2.2214441
                    -165                       2.1805607
                    -160                       2.0846217
                    -155                       1.9362177
                    -150                       1.7390379
                    -145                       1.4979437
                    -140                       1.2190791
                    -135                      0.91001349
                    -130                      0.57990537
                    -125                      0.23964937
                    -120                    -0.098059716
                    -115                     -0.41885359
                    -110                     -0.70714728
                    -105                     -0.94705776
                    -100                       -1.123827
                     -95                      -1.2256028
                     -90                      -1.2451925
                     -85                      -1.1812618
                     -80                      -1.0385625
                     -75                     -0.82708163
                     -70                     -0.56045615
                     -65                     -0.25415159
                     -60                     0.076126473
                     -55                      0.41554815
                     -50                      0.75078172
                     -45                       1.0702312
                     -40                       1.3640324
                     -35                       1.6239292
                     -30                       1.8431136
                     -25                       2.0160753
                     -20                       2.1384824
                     -15                       2.2070987
                     -10                       2.2197371
                      -5                        2.175243
                       0                       2.0735027
                       5                       1.9154506
                      10                       1.7031951
                      15                       1.4399508
                      20                       1.1301715
                      25                       0.7795809
                      30                      0.39520178
                      35                    -0.014651614
                      40                     -0.44044055
                      45                     -0.87155235
                      50                      -1.2965556
                      55                      -1.7035701
                      60                      -2.0807399
                      65                      -2.4167732
                      70                      -2.7014852
                      75                      -2.9262729
                      80                      -3.0844633
                      85                      -3.1715141
                      90                      -3.1850823
                      95                      -3.1250255
                     100                      -2.9933388
                     105                         -2.7941
                     110                      -2.5333663
                     115                      -2.2190015
                     120                      -1.8604017
                     125                      -1.4681146
                     130                      -1.0533854
                     135                     -0.62767815
                     140                     -0.20222945
                     145                      0.21232488
                     150                      0.60623008
                     155                      0.97079867
                     160                       1.2985153
                     165                       1.5830795
                     170                       1.8194052
                     175                       2.0035954
                     180                       2.1329548

